triples,predictions,actuals
Super_Capers runtime 98.0 Super_Capers starring Danielle_Harris ,"Super Capers, starring Danielle Harris, has a runtime of 98.0.","Danielle Harris is starring in Super Capers, a film with a running time of 98 minutes."
India leaderTitle President ,The leader of India is called the President.,The leader of India is called the President.
Aleksandr_Prudnikov club FC_Amkar_Perm Aleksandr_Prudnikov currentclub FC_Amkar_Perm FC_Amkar_Perm manager Gadzhi_Gadzhiyev Aleksandr_Prudnikov youthclub FC_Spartak_Moscow ,"Aleksandr Prudnikov, who played youth football for FC Spartak Moscow, currently plays for FC Amkar Perm. The manager of FC Amkar Perm is Gadzhi Gadzhiyev.",Aleksandr Prudnikov's youth football club was FC Spartak Moscow. He currently plays for the FC Amkar Perm football club which is managed Gadzhi Gadzhiyev.
Brandon_Carter birthDate 1942-01-01 Brandon_Carter doctoralAdvisor Dennis_William_Sciama Brandon_Carter knownFor Carter_constant Brandon_Carter knownFor No-hair_theorem Brandon_Carter professionalField General_relativity ,Brandon Carter was born on 1942-01-01 and is known for the Carter constant and the No-hair theorem. He is a general relativity professional and his doctoral advisor was Dennis William Sciama.,"Brandon Carter (born on born on 01-01-1942) is a professional in the field of general relativity, known for for the Carter constant and the No-hair theorem. Dennis William Sciama was his doctoral advisor."
Darinka_Dentcheva almaMater Humboldt_University Darinka_Dentcheva influencedBy Andrzej_Piotr_Ruszczyński Darinka_Dentcheva knownFor Stochastic_programming Darinka_Dentcheva residence New_Jersey Darinka_Dentcheva residence United_States ,"Darinka Dentcheva, who is known for stochastic programming, lives in New Jersey, United States. She is influenced by Andrzej Piotr Ruszczyński and her alma mater is Humboldt University.","Darinka Dentcheva resides in New Jersey, USA. Her alma mater is Humboldt University. Darinka Dentcheva is known for stochastic programming and was influenced by Andrzej Piotr Ruszczynski."
Lady_Anne_Monson deathDate 1776-02-18 Lady_Anne_Monson nationality Kingdom_of_England Lady_Anne_Monson residence India ,"Lady Anne Monson, a national of the Kingdom of England, lived in India. She died on 18 February 1776.","Lady Anne Monson, a British national, lived in England but spent most of her life in India. She died on the 18th of February 1776."
Aaron_Turner associatedBand/associatedMusicalArtist Twilight_(band) Aaron_Turner instrument Singing ,Aaron Turner is a singer in the band Twilight.,Aaron Turner is a singer who played with the band Twilight.
"Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" Bangalore founder Kempe_Gowda_I All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education ","The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India. The Institute was given the ""Technical Campus"" status by the All India Council for Technical Education in Mumbai. The Institute's director is Dr. G. P. Prabhukumar and the city was founded by Kempe Gowda I.","The city of Bangalore, founded by Kempe Gowda I, is home to the Acharya Institute of Technology, a Technical Campus designated by the All India Council for Technical Education of Mumbai, located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India, and directed by Dr. G.P. Prabhukumar."
Imagine_(John_Lennon_song) certification FIMI ,The song Imagine by John Lennon was certified by FIMI.,"John Lennon's ""Imagine"" has a FIMI certification."
Mermaid_(Train_song) recordLabel Columbia_Records ,Mermaid (Train song) is signed to Columbia Records.,Mermaid is a song by Train released on the Columbia Records record label.
German_Empire anthem Das_Lied_der_Deutschen ,Das Lied der Deutschen is the anthem of the German Empire.,The national anthem of the German Empire was Das Lied der Deutschen.
Darinka_Dentcheva almaMater Humboldt_University Darinka_Dentcheva knownFor Stochastic_programming Darinka_Dentcheva residence New_Jersey ,"Darinka Dentcheva, who resides in New Jersey, studied at Humboldt University and is known for stochastic programming.",Humboldt University is the alma mater of Darinka Dentcheva who resides in New Jersey and is known for Stochastic programming.
Alan_B._Miller_Hall architect Robert_A._M._Stern Alan_B._Miller_Hall currentTenants Mason_School_of_Business Alan_B._Miller_Hall location Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary ,"The Mason School of Business is the current tenant of Alan B Miller Hall, which is owned by the College of William and Mary. The Hall is located in Virginia and was designed by Robert A M Stern.","The Mason School of Business are the current tenants of Alan B Miller Hall, situated in Virginia, built by Robert A.M. Stern and owned by the College of William and Mary."
The_Hobbit releaseDate 1937-09-21 ,The Hobbit was released on 1937-09-21.,"The Hobbit was published on September 21, 1937."
Pontiac_Rageous assembly Michigan Pontiac_Rageous assembly Detroit Pontiac_Rageous bodyStyle Coupe Pontiac_Rageous manufacturer Pontiac Pontiac_Rageous productionEndYear 1997 Pontiac_Rageous productionStartYear 1997 ,"The Pontiac Rageous is a coupe assembled in Detroit, Michigan. It was produced from 1997 to 1997.","The Pontiac Rageous, a coupe body style car that was first produced in 1997, was manufactured by Pontiac and assembled in Detroit, Michigan. The last production of the Pontiac Rageous was in 1997."
Nicholas_Brodszky background non_performing_personnel ,Nicholas Brodszky has a background as a non performing personnel.,Nicholas Brodszky was a non-performing staff.
University_of_Burgundy campus Dijon University_of_Burgundy numberOfDoctoralStudents 1299 University_of_Burgundy numberOfStudents 27400 ,The University of Burgundy has a campus in Dijon and has 27400 students and 1299 doctoral students.,"The University of Burgundy, which is in Dijon, has 27400 students in all, of which 1299 are doctoral students."
Liselotte_Grschebina birthPlace Karlsruhe Liselotte_Grschebina deathPlace Israel ,Liselotte Grschebina was born in Karlsruhe and died in Israel.,Liselotte Grschebina was born in Karlsruhe and died in Israel.
Expect_a_Miracle followedBy Afterplay_(Brian_Kelly_album) Expect_a_Miracle precededBy Pools_of_Light_(Brian_Kelly_album) Expect_a_Miracle type Compilation_Album ,Expect a Miracle is a compilation album that was followed by Afterplay and preceded by Pools of Light.,"Expect a Miracle is a compilation album by Brian Kelly and came after the album Pools of Light, and before the album titled Afterplay."
Adolfo_Suárez_Madrid–Barajas_Airport location Madrid Adolfo_Suárez_Madrid–Barajas_Airport operatingOrganisation ENAIRE Adolfo_Suárez_Madrid–Barajas_Airport runwayLength 3500.0 ,Adolfo Suarez Madrid-Barajas Airport is located in Madrid and is operated by ENAIRE. The runway length is 3500.0.,"Adolfo Suarez Madrid-Barajas Airport, operated by ENAIRE, is located in Madrid and has a runway length of 3500."
Super_Capers writer Ray_Griggs_(director) ,The writer of Super Capers is Ray Griggs.,Super Capers was written by Ray Griggs.
"John_Mills deathPlace Denham,_Buckinghamshire It's_Great_to_Be_Young_(1956_film) starring John_Mills It's_Great_to_Be_Young_(1956_film) starring Cecil_Parker ","John Mills, who died in Denham, Buckinghamshire, starred in the 1956 film It's Great to Be Young. Cecil Parker also starred in the film.","John Mills and Cecil Parker played the leading roles in the movie 'It's Great to Be Young', released in 1956. J. Mills later died in Denham, Buckinghamshire."
"Acharya_Institute_of_Technology affiliation Visvesvaraya_Technological_University Acharya_Institute_of_Technology campus ""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."" Acharya_Institute_of_Technology director ""Dr. G. P. Prabhukumar"" All_India_Council_for_Technical_Education location Mumbai Acharya_Institute_of_Technology state Karnataka Acharya_Institute_of_Technology wasGivenTheTechnicalCampusStatusBy All_India_Council_for_Technical_Education ","The Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, Karnataka. The Institute is affiliated with the Visvesvaraya Technological University and its director is Dr. G. P. Prabhukumar. The Institute was given the ""Technical Campus"" status by the All India Council for Technical Education in Mumbai.","The Acharya Institute of Technology is located in the state of Karnataka, its director is Dr. G.P. Prabhukumar and it is affiliated to Visvesvaraya Technological University. The All India Council for Technical Education is located in Mumbai and gave the institute Technical Campus status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090."
1147_Stavropolis epoch 31 July 2016 (JD2457600.5) 1147_Stavropolis orbitalPeriod 1249.6 1147_Stavropolis periapsis 260855000000.0 ,1147 Stavropolis has an orbital period of 1249.6 and a periapsis of 260855000000.0. It has an epoch date of 31 July 2016 (JD2457600.5).,"1147 Stavropolis, which has an orbital period of 1249.6 days and a periapsis of 260855000000.0, had its epoch on July 31, 2016."
"John_Mills deathPlace Denham,_Buckinghamshire ","John Mills died in Denham, Buckinghamshire.","The deathplace of John Mills was in Denham, Buckinghamshire."
Bootleg_Series_Volume_1:_The_Quine_Tapes artist The_Velvet_Underground Bootleg_Series_Volume_1:_The_Quine_Tapes recordedIn United_States Bootleg_Series_Volume_1:_The_Quine_Tapes runtime 230.05 ,Bootleg Series Volume 1: The Quine Tapes was recorded in the United States and has a runtime of 230.05. The Velvet Underground is the artist of the album.,"Bootleg Series Volume 1: The Quine Tapes is by The Velvet Underground with a runtime of 230:05, and was recorded in the United States."
"11th_Mississippi_Infantry_Monument category Contributing_property 11th_Mississippi_Infantry_Monument established 2000 Adams_County,_Pennsylvania hasToItsSouthwest Frederick_County,_Maryland 11th_Mississippi_Infantry_Monument location Adams_County,_Pennsylvania 11th_Mississippi_Infantry_Monument municipality Gettysburg,_Pennsylvania ","The 11th Mississippi Infantry Monument is located in the municipality of Gettysburg, Adams County, Pennsylvania. It was established in 2000 and is categorised as a contributing property. Frederick County, Maryland is to the southwest of Adams County, Pennsylvania.","The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania and was erected in 2000. The monument is in the municipality of Gettysburg in Pennsylvania and is categorised as a contributing property. Southwest of Adams County lies Frederick County Maryland."
Bedford_Aerodrome cityServed Bedford_Autodrome Bedford_Aerodrome icaoLocationIdentifier EGBF Bedford_Aerodrome location Thurleigh Bedford_Aerodrome operatingOrganisation MotorSport_Vision Bedford_Aerodrome runwayLength 1095.0 Bedford_Aerodrome runwaySurfaceType Concrete ,Bedford Aerodrome is located in Thurleigh and serves the city of Bedford. It is operated by Motor Sport Vision and has a runway length of 1095.0. The runway is made of concrete and has the ICAO location identifier of EGBF.,Bedford Aerodrome is located in Thurleigh. This airport serves the Bedford Autodrome and is operated by MotorSport Vision. The runway is 1095 meters long and is made of concrete. The ICAO location identifier for Bedford Aerodrome is EGBF.
1147_Stavropolis absoluteMagnitude 11.5 1147_Stavropolis apoapsis 418476000000.0 1147_Stavropolis discovered 1929-06-11 1147_Stavropolis discoverer Grigory_Neujmin 1147_Stavropolis epoch 31 July 2016 (JD2457600.5) 1147_Stavropolis orbitalPeriod 1249.6 ,"1147 Stavropolis was discovered by Grigory Neujmin on 11 June 1929. It has an epoch date of 31 July 2016 (JD2457600.5), an orbital period of 1249.6, an apoapsis of 418476000000.0 and an absolute magnitude of 11.5.","1147 Stavropolis discovered on June 11, 1929 by Grigory Neujmin with epoch 31 July 2016 (Julian Day 2457600.5) has an apoapsis of 418476000000.0. With an orbital period of 1249.6 days, 1147 Stavropolis has an absolute magnitude of 11.5."
