eid,size,dataset_type,category,shape_type,data_unit,sentence
Id168,3,it,SportsTeam,mixed,Serie_A champions Juventus_F.C. A.S._Roma ground Rome A.S._Roma league Serie_A,"Con sede a Roma, l'A.S. Roma gioca in Serie A. La Juventus FC è stata campione di questo campionato."
Id2,5,it,ComicsCharacter,mixed,Baymax creator Duncan_Rouleau Baymax creator Steven_T._Seagle Duncan_Rouleau nationality Americans Baymax series Big_Hero_6_(film) Big_Hero_6_(film) starring Scott_Adsit,Baymax è un personaggio del film Big Hero 6 con Scott Adsit. È stato creato da Steven T Seagle e dall'americano Duncan Rouleau.
Id121,3,it,Airport,chain,Antwerp_International_Airport cityServed Antwerp Antwerp country Belgium Belgium officialLanguage French_language,"L'aeroporto internazionale di Anversa serve Anversa, in Belgio, dove la lingua ufficiale è il francese."
Id1,5,it,University,sibling,"1_Decembrie_1918_University city Alba_Iulia 1_Decembrie_1918_University country Romania 1_Decembrie_1918_University nickname Uab 1_Decembrie_1918_University rector ""Breaz Valer Daniel"" 1_Decembrie_1918_University state Alba","L'Università 1 Decembrie 1918 di Alba, Alba Iulia, Romania, è soprannominata ""Uab"". Il suo rettore è Breaz Valer Daniel."
Id2,1,it,Astronaut,,"Alan_Bean birthDate ""1932-03-15""",Alan Bean è nato il 15 marzo 1932.
Id94,4,it,Building,sibling,"Adisham_Hall architecturalStyle Tudor_Revival_architecture Adisham_Hall buildingStartDate ""1927"" Adisham_Hall completionDate 1931 Adisham_Hall location Haputale","La costruzione di Adisham Hall, Haputale (progettata in stile Tudor Revival) iniziò nel 1927 e terminò nel 1931."
Id63,2,it,ComicsCharacter,sibling,Bolt_(comicsCharacter) creator Paris_Cullins Bolt_(comicsCharacter) creator Dan_Mishkin,Il personaggio Bolt è stato creato da Paris Cullins e Dan Mishkin.
Id4,3,it,University,sibling,"1_Decembrie_1918_University city Alba_Iulia 1_Decembrie_1918_University country Romania 1_Decembrie_1918_University rector ""Breaz Valer Daniel""","Il rettore dell'Università 1 Decembrie 1918 di Alba Iulia, in Romania, è Breaz Valer Daniel."
Id10,4,it,ComicsCharacter,sibling,"Bananaman broadcastedBy BBC Bananaman creator Steve_Bright Bananaman firstAired ""1983-10-03"" Bananaman starring Jill_Shilling","Bananaman, interpretato da Jill Shilling, creato da Steve Bright. Trasmesso per la prima volta sulla BBC il 3/10/1983."
Id49,2,it,Food,sibling,Arròs_negre country Spain Arròs_negre ingredient Cubanelle,L'arros negre è un piatto tradizionale spagnolo a base di cubanelle.
Id124,3,it,Building,sibling,Alan_B._Miller_Hall architecturalStyle Georgian_architecture Alan_B._Miller_Hall location Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary,"Il College of William and Mary è proprietario dell'Alan B. Miller Hall in Virginia, in stile architettonico georgiano."
Id39,4,it,University,sibling,"Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology president ""B.M. Reddy""","L'Acharya Institute of Technology di Bangalore, India, è stato fondato nel 2000 e ha come presidente B. M. Reddy."
Id76,4,it,Building,sibling,AC_Hotel_Bella_Sky_Copenhagen floorCount 23 AC_Hotel_Bella_Sky_Copenhagen numberOfRooms 814 AC_Hotel_Bella_Sky_Copenhagen owner Bella_Center AC_Hotel_Bella_Sky_Copenhagen tenant Marriott_International,"Con 23 piani e 814 camere, l'AC Hotel Bella Sky Copenhagen è di proprietà di Bella Center e ha come inquilino Marriott International."
Id227,1,it,Building,,"United_States capital Washington,_D.C.",Washington D.C. è la capitale degli Stati Uniti.
Id106,3,it,Building,mixed,Sri_Lanka capital Sri_Jayawardenepura_Kotte Adisham_Hall country Sri_Lanka Sri_Lanka language Tamil_language,"L'Adisham Hall si trova in Sri Lanka, la cui capitale è Sri Jayawardenepura Kotte. La lingua parlata in Sri Lanka è il tamil."
Id49,7,it,University,sibling,"School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University affiliation European_University_Association School of Business and Social Sciences at the Aarhus University city Aarhus School of Business and Social Sciences at the Aarhus University country Denmark School of Business and Social Sciences at the Aarhus University dean ""Thomas Pallesen"" School of Business and Social Sciences at the Aarhus University established 1928 School of Business and Social Sciences at the Aarhus University numberOfStudents 16000","La Scuola di Economia e Scienze Sociali dell'Università di Aarhus, ad Aarhus, in Danimarca, è affiliata all'Associazione delle Università Europee. È stata creata nel 1928 e oggi il suo rettore è Thomas Pallesen. Ha 16.000 studenti e 737 dipendenti."
Id25,2,it,Monument,sibling,"Baku_Turkish_Martyrs'_Memorial designer ""Hüseyin Bütüner and Hilmi Güner"" Baku_Turkish_Martyrs'_Memorial nativeName ""Türk Şehitleri Anıtı""","Il nome nativo del Memoriale dei Martiri Turchi di Baku, progettato da Hüseyin Bütüner e Hilmi Güner, è Memoriale dei Martiri Turchi."
Id105,4,it,Building,mixed,"Akita_Museum_of_Art country Japan Japan ethnicGroup Vietnamese_people_in_Japan Akita,_Akita isPartOf Akita_Prefecture Akita_Museum_of_Art location Akita,_Akita","I vietnamiti sono un gruppo etnico del Giappone, dove ha sede l'Akita Museum of Art di Akita, nella prefettura di Akita."
Id28,2,it,SportsTeam,chain,Rolando_Maran club F.C._Bari_1908 A.C._Chievo_Verona manager Rolando_Maran,"L'Associazione Calcio Chievo Verona è gestita da Rolando Maran, che ha giocato nel F.C. Bari 1908."
Id119,4,it,Airport,mixed,Angola_International_Airport cityServed Luanda Luanda country Angola Ícolo_e_Bengo isPartOf Luanda_Province Angola_International_Airport location Ícolo_e_Bengo,"L'aeroporto internazionale dell'Angola si trova a Icolo e Bengo e serve Luanda, che si trova in Angola e fa parte della provincia di Luanda."
Id70,5,it,Building,mixed,Sri_Lanka capital Sri_Jayawardenepura_Kotte Adisham_Hall country Sri_Lanka Sri_Lanka currency Sri_Lankan_rupee Sri_Lanka language Tamil_language Adisham_Hall location Haputale,"La Adisham Hall si trova a Haputale, nello Sri Lanka. La capitale dello Sri Lanka è Sri Jayawardenepura Kotte, la lingua principale è il tamil e la valuta è la rupia srilankese."
Id36,1,it,Monument,,Turkey leader Ahmet_Davutoğlu,Ahmet Davutoglu è un leader della Turchia.
Id125,4,it,SportsTeam,mixed,Italy demonym Italians A.S._Gubbio_1910 ground Italy Italy language Italian_language Italy leader Pietro_Grasso,La sede dell'A S Gubbio 1910 è in Italia ed è guidata da Pietro Grasso. La lingua parlata è l'italiano e gli abitanti sono conosciuti come italiani.
Id2,2,it,Food,sibling,Ajoblanco country Spain Ajoblanco ingredient Olive_oil,"L'olio d'oliva è un ingrediente dell'Ajoblanco, un piatto spagnolo."
Id7,2,it,Building,sibling,"3Arena location ""East Link Bridge"" 3Arena owner Live_Nation_Entertainment",La 3Arena at East Link Bridge è di proprietà di Live Nation Entertainment.
Id36,1,it,Monument,,Turkey leader Ahmet_Davutoğlu,Il leader della Turchia è Ahmet Davutoglu.
Id31,2,it,Building,sibling,"20_Fenchurch_Street completionDate ""April 2014"" 20_Fenchurch_Street floorCount 34",20 Fenchurch Street è stato completato nell'aprile 2014 e si sviluppa su 34 piani.
Id97,2,it,SportsTeam,chain,Luciano_Spalletti club Virtus_Entella A.S._Roma manager Luciano_Spalletti,"Luciano Spalletti, che era alla Virtus Entella, dirige l'A.S. Roma."
Id19,1,it,University,,"Acharya_Institute_of_Technology academicStaffSize ""~500""",Circa 500 dipendenti costituiscono il personale accademico dell'Acharya Institute of Technology.
Id33,1,it,Astronaut,,Buzz_Aldrin awards 20,Buzz Aldrin ha ricevuto 20 premi.
Id19,3,it,SportsTeam,sibling,A.C._Cesena ground Italy A.C._Cesena league Serie_B A.C._Cesena numberOfMembers 23900,"La sede dell'A.C. Cesena si trova in Italia, ha 23900 soci e gioca nel campionato di Serie B."
Id109,2,it,SportsTeam,sibling,AEK_Athens_F.C. ground Olympic_Stadium_(Athens) AEK_Athens_F.C. numberOfMembers 69618,"Lo Stadio Olimpico (Atene) è il campo di casa dell'AEK Athens FC, che conta 69618 membri."
Id79,3,it,SportsTeam,sibling,"A.S._Gubbio_1910 fullName ""Associazione Sportiva Gubbio 1910 Srl"" A.S._Gubbio_1910 numberOfMembers 5300 A.S._Gubbio_1910 season 2014–15_Lega_Pro","L'A.s Gubbio 1910 (Associazione Sportiva Gubbio 1910 S.R.L..), con 5300 soci, ha partecipato alla stagione 2014-15 di Lega Pro."
Id51,3,it,SportsTeam,mixed,Greece capital Athens Greece leader Prokopis_Pavlopoulos A.E_Dimitra_Efxeinoupolis location Greece,La squadra A.E Dimitra Efxeinoupolis si trova in Grecia. La capitale del Paese è Atene e il leader è Prokopis Pavlopoulos.
Id90,2,it,SportsTeam,chain,Christian_Panucci club Genoa_C.F.C. A.S._Livorno_Calcio manager Christian_Panucci,L'A.S. Livorno Calcio è gestito da Christian Panucci che ha giocato a calcio nel Genoa C.F.C.
Id37,2,it,Building,sibling,"250_Delaware_Avenue buildingStartDate ""January, 2014"" 250_Delaware_Avenue floorCount 12","La costruzione del 250 Delaware Avenue, di 12 piani, è iniziata nel gennaio 2014."
Id283,1,it,Airport,,Turkmenistan_Airlines headquarter Turkmenistan,La sede centrale di Turkmenistan Airlines è in Turkmenistan.
Id123,2,it,Food,sibling,"Baked_Alaska country ""France, United States or China"" Baked_Alaska ingredient Ice_cream","Si pensa che l'omelette norvegese, che ha come ingrediente il gelato, sia nata negli Stati Uniti, in Francia o in Cina."
Id134,4,it,Airport,mixed,"Appleton_International_Airport cityServed Appleton,_Wisconsin Greenville,_Wisconsin isPartOf Ellington,_Wisconsin Greenville,_Wisconsin isPartOf Menasha_(town),_Wisconsin Appleton_International_Airport location Greenville,_Wisconsin","L'aeroporto internazionale di Appleton serve la città di Appleton a Greenville, Wisconsin. Sia Ellington che Menasha (città) fanno parte di Greenville."
Id59,3,it,SportsTeam,sibling,A.E_Dimitra_Efxeinoupolis ground Efxeinoupoli A.E_Dimitra_Efxeinoupolis numberOfMembers 1500 A.E_Dimitra_Efxeinoupolis season 2014,L'A.E Dimitra Efxeinoupolis ha giocato nella stagione 2014. Ha 1500 membri e il suo campo si trova nella città di Efxeinoupoli.
Id39,2,it,Astronaut,sibling,"William_Anders almaMater ""AFIT, M.S. 1962"" William_Anders birthDate ""1933-10-17""","William Anders (nato il 1933-10-17) si è laureato all'AFIT, M.S. nel 1962."
Id204,4,it,Airport,mixed,"Adirondack_Regional_Airport cityServed Lake_Placid,_New_York Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York Saranac_Lake,_New_York isPartOf Harrietstown,_New_York Harrietstown,_New_York isPartOf New_York","L'Adirondack Regional Airport serve Lake Placid, New York, e anche Saranac Lake, che fa parte di Harrietstown, New York."
Id106,1,it,Food,,Bandeja_paisa ingredient Arepa,L'arepa è uno degli ingredienti della Bandeja paisa.
Id19,1,it,Food,,Amatriciana_sauce ingredient Tomato,Il pomodoro è un ingrediente della salsa amatriciana.
Id2,2,it,University,sibling,"1_Decembrie_1918_University country Romania 1_Decembrie_1918_University latinName ""Universitas Apulensis""",1 dicembre 1918 Il nome latino dell'Università è Universitas Apulensis e si trova in Romania.
Id18,2,it,SportsTeam,chain,Massimo_Drago club A.S.D._Licata_1931 A.C._Cesena manager Massimo_Drago,Massimo Drago è stato nel club ASD Licata 1931 ed è stato dirigente dell'A C Cesena.
Id161,1,it,Airport,,"Appleton_International_Airport runwayName ""3/21""",Il nome della pista dell'Aeroporto Internazionale di Appleton è 3/21.
Id40,1,it,Astronaut,,"Buzz_Aldrin timeInSpace ""52.0""(minutes)",Buzz Aldrin ha trascorso 52 minuti nello spazio.
Id144,3,it,SportsTeam,sibling,Akron_Summit_Assault manager Denzil_Antonio Akron_Summit_Assault numberOfMembers 3000 Akron_Summit_Assault season 2011_PDL_season,"Denzil Antonio è l'allenatore dell'Akron Summit Assault, che conta 3000 membri e gioca nella stagione 2011 della PDL."
Id25,1,it,Monument,,Dead_Man's_Plack location England,Il Dead Man's Plack si trova in Inghilterra.
Id6,4,it,SportsTeam,mixed,Jens_Härtel club 1._FC_Lokomotive_Leipzig Jens_Härtel club SV_Germania_Schöneiche Jens_Härtel club FC_Sachsen_Leipzig 1._FC_Magdeburg manager Jens_Härtel,"L'allenatore dell'FC Magdeburg è Jens Härtel; ha giocato nell'FC Lokomotive Leipzig, nell'SV Germania Schoneiche e ha rappresentato la squadra FC Sachsen Leipzig."
Id114,3,it,Airport,mixed,Ícolo_e_Bengo country Angola Angola_International_Airport location Ícolo_e_Bengo Angola_International_Airport runwayLength 3800.0,"L'Aeroporto Internazionale dell'Angola si trova a Ícolo e Bengo, in Angola, e ha una pista di 3800,0 metri."
Id38,4,it,Monument,mixed,"14th_New_Jersey_Volunteer_Infantry_Monument category Historic_districts_in_the_United_States 14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" Monocacy_National_Battlefield location Frederick_County,_Maryland","Il monumento al 14° Fanteria Volontaria del New Jersey, istituito l'11 luglio 1907, si trova nel distretto storico del campo di battaglia nazionale di Monocacy, nella contea di Frederick, Maryland."
Id64,1,it,Airport,,Al_Asad_Airbase location Iraq,La base aerea di Al Asad si trova in Iraq.
Id3,5,it,ComicsCharacter,sibling,"Bananaman broadcastedBy BBC Bananaman creator Steve_Bright Bananaman firstAired ""1983-10-03"" Bananaman lastAired ""1986-04-15"" Bananaman starring Graeme_Garden",Bananaman è andato in onda per la prima volta sulla BBC il 10/03/1983 e la sua ultima trasmissione è stata il 15 aprile 1986. Il creatore di Bananaman è Steve Bright e lo show ha come protagonista Graeme Garden.
Id21,3,it,Food,sibling,Amatriciana_sauce country Italy Amatriciana_sauce ingredient Tomato Amatriciana_sauce region Lazio,"L'amatriciana è un sugo tradizionale italiano, originario della regione Lazio, di cui il pomodoro è uno degli ingredienti."
Id73,2,it,SportsTeam,chain,Dave_Challinor club Colwyn_Bay_F.C. A.F.C._Fylde manager Dave_Challinor,Dave Challinor allena l'A.F.C. Fylde e gioca anche per il Colwyn Bay F.C.
Id122,2,it,SportsTeam,sibling,AFC_Ajax_(amateurs) numberOfMembers 5000 AFC_Ajax_(amateurs) season 2014,"L'AFC Ajax (dilettanti), che conta 5000 membri, ha giocato nella stagione 2014."
Id238,1,it,Airport,,Iraq language Kurdish_languages,Le lingue curde sono parlate in Iraq.
Id24,5,it,Astronaut,sibling,"Alan_Shepard almaMater ""NWC, M.A. 1957"" Alan_Shepard birthDate ""1923-11-18"" Alan_Shepard birthPlace New_Hampshire Alan_Shepard deathPlace California Alan_Shepard status ""Deceased""","Alan Shepard, nato nel New Hampshire (18 novembre 1923), si è laureato alla NWC con un master nel 1957 ed è morto in California."
Id101,1,it,Food,,Bakso ingredient Ground_beef,Il manzo macinato è un ingrediente del Bakso.
Id282,3,it,Food,mixed,"Ayam_penyet country Java Java ethnicGroup Javanese_people Ayam_penyet region ""Nationwide, also can be found in Malaysia and Singapore""","L'ayam penyet si trova in tutto il Paese e anche in Malesia e a Singapore; è un cibo che si trova a Giava, dove c'è un gruppo etnico chiamato giavanese."
Id53,3,it,Astronaut,mixed,"William_Anders birthPlace British_Hong_Kong William_Anders dateOfRetirement ""1969-09-01"" British_Hong_Kong representative Chris_Patten","Rappresentata da Chris Patten, la Hong Kong britannica è nota per essere il luogo di nascita di William Anders, andato in pensione il 1° settembre 1969."
Id132,3,it,SportsTeam,sibling,"Agremiação_Sportiva_Arapiraquense nickname ""Asa Gigante ''"" Agremiação_Sportiva_Arapiraquense numberOfMembers 17000 Agremiação_Sportiva_Arapiraquense season 2015",L'Agremiação Sportiva Arapiraquense è soprannominata Asa Gigante. Ha 17000 membri e ha giocato nella stagione 2015.
Id122,3,it,Food,sibling,Bacon_sandwich country United_Kingdom Bacon_sandwich dishVariation BLT Bacon_sandwich ingredient Brown_sauce,"La salsa marrone è un ingrediente del Bacon Sandwich, un piatto del Regno Unito. Un'altra variante del panino al bacon è il BLT."
Id192,2,it,Food,sibling,Beef_kway_teow country Indonesia Beef_kway_teow ingredient Oyster_sauce,La salsa di ostriche è un ingrediente del piatto indonesiano Beef kway teow.
Id68,1,it,Astronaut,,"William_Anders timeInSpace ""8820.0""(minutes)","Il tempo trascorso da William Anders nello spazio è stato di 8820,0 minuti."
Id48,5,it,Building,sibling,AC_Hotel_Bella_Sky_Copenhagen architect 3XN AC_Hotel_Bella_Sky_Copenhagen floorCount 23 AC_Hotel_Bella_Sky_Copenhagen location Denmark AC_Hotel_Bella_Sky_Copenhagen owner Bella_Center AC_Hotel_Bella_Sky_Copenhagen tenant Marriott_International,"L'AC Hotel Bella Sky Copenhagen, di proprietà del Bella Center, ha 23 piani e si trova in Danimarca. L'hotel è stato progettato da 3XN e uno dei suoi inquilini è Marriott International Hotel."
