eid,size,dataset_type,category,shape_type,data_unit,sentence
Id147,4,en,Building,mixed,Asilomar_Conference_Grounds architect Julia_Morgan Julia_Morgan birthPlace San_Francisco Julia_Morgan significantBuilding Los_Angeles_Herald-Examiner Julia_Morgan significantBuilding Riverside_Art_Museum,"Julia Morgan was born in San Francisco and she designed the Asilomar Conference Grounds and the Los Angeles Herald examiner building, a landmark in California. The Riverside Art Museum is also one of her significant buildings."
Id1,1,en,ComicsCharacter,,Asterix_(comicsCharacter) creator René_Goscinny,Asterix was created by Rene Goscinny.
Id17,6,en,Monument,mixed,"Turkey currency Turkish_lira Atatürk_Monument_(İzmir) designer Pietro_Canonica Atatürk_Monument_(İzmir) inaugurationDate ""1932-07-27"" Turkey largestCity Istanbul Atatürk_Monument_(İzmir) location Turkey Atatürk_Monument_(İzmir) material ""Bronze""","July 27, 1932 is an important date for Turkey, where the largest city is Istanbul and currency is the Turkish lira; because on this date the Ataturk Monument, made of bronze and designed by Pietro Canonica was inaugurated."
Id37,5,en,Building,mixed,"Illinois capital Springfield,_Illinois Illinois country United_States Chicago isPartOf Illinois Illinois language English_language 300_North_LaSalle location Chicago","300 North LaSalle is located in Chicago, Illinois, United States. The capital of Illinois is Springfield and the language used in Illinois is English."
Id166,2,en,Building,chain,Mason_School_of_Business country United_States Alan_B._Miller_Hall currentTenants Mason_School_of_Business,The Mason School of Business is the tenant of the Alan B Miller Hall in the United States.
Id90,2,en,Food,sibling,Ayam_penyet ingredient Fried_chicken Ayam_penyet region Singapore,Fried chicken is an ingredient in Ayam penyet which comes from Singapore.
Id73,1,en,Building,,Addis_Ababa_City_Hall buildingType Seat_of_local_government,Addis Ababa City Hall is the seat of Local Government.
Id17,2,en,Astronaut,sibling,Alan_Shepard birthPlace New_Hampshire Alan_Shepard title Chief_of_the_Astronaut_Office,Alan Shepard was born in New Hampshire and he served as the Chief of the Astronaut Office.
Id123,3,en,Food,sibling,Bacon_sandwich country United_Kingdom Bacon_sandwich dishVariation BLT Bacon_sandwich ingredient Ketchup,The UK dish BLT is a variation of the bacon sandwich which has ketchup as one of its ingredients.
Id192,3,en,Food,chain,Batagor dishVariation Siomay Siomay dishVariation Shumai Shumai ingredient Shiitake,"Batagor and Shumai are both variation of the dish Siomay, which contains shiitake mushrooms."
Id168,3,en,SportsTeam,mixed,Serie_A champions Juventus_F.C. A.S._Roma ground Rome A.S._Roma league Serie_A,"With grounds in Rome, A.S. Roma play in Serie A. Juventus FC have been champions of that league."
Id2,5,en,ComicsCharacter,mixed,Baymax creator Duncan_Rouleau Baymax creator Steven_T._Seagle Duncan_Rouleau nationality Americans Baymax series Big_Hero_6_(film) Big_Hero_6_(film) starring Scott_Adsit,"Baymax is a character from the film Big Hero 6 starring Scott Adsit. He was created by Steven T Seagle and the American, Duncan Rouleau."
Id121,3,en,Airport,chain,Antwerp_International_Airport cityServed Antwerp Antwerp country Belgium Belgium officialLanguage French_language,"Antwerp International airport serves Antwerp, Belgium where the official language is French."
Id1,5,en,University,sibling,"1_Decembrie_1918_University city Alba_Iulia 1_Decembrie_1918_University country Romania 1_Decembrie_1918_University nickname Uab 1_Decembrie_1918_University rector ""Breaz Valer Daniel"" 1_Decembrie_1918_University state Alba","The 1 Decembrie 1918 University in Alba, Alba Iulia, Romania has the nickname ""Uab"". Its rector is Breaz Valer Daniel."
Id2,1,en,Astronaut,,"Alan_Bean birthDate ""1932-03-15""","Alan Bean was born on March 15, 1932."
Id94,4,en,Building,sibling,"Adisham_Hall architecturalStyle Tudor_Revival_architecture Adisham_Hall buildingStartDate ""1927"" Adisham_Hall completionDate 1931 Adisham_Hall location Haputale","Construction of Adisham Hall, Haputale (designed in Tudor Revival style) began in 1927 and ended in 1931."
Id63,2,en,ComicsCharacter,sibling,Bolt_(comicsCharacter) creator Paris_Cullins Bolt_(comicsCharacter) creator Dan_Mishkin,The character Bolt was created by Paris Cullins and Dan Mishkin.
Id4,3,en,University,sibling,"1_Decembrie_1918_University city Alba_Iulia 1_Decembrie_1918_University country Romania 1_Decembrie_1918_University rector ""Breaz Valer Daniel""","The rector of 1 Decembrie 1918 University, in Alba Iulia, Romania, is Breaz Valer Daniel."
Id10,4,en,ComicsCharacter,sibling,"Bananaman broadcastedBy BBC Bananaman creator Steve_Bright Bananaman firstAired ""1983-10-03"" Bananaman starring Jill_Shilling","Bananaman, starring Jill Shilling, created by Steve Bright. first aired on the BBC on 3/10/1983."
Id49,2,en,Food,sibling,Arròs_negre country Spain Arròs_negre ingredient Cubanelle,Arros negre is a traditional Spanish dish made with Cubanelle.
Id124,3,en,Building,sibling,Alan_B._Miller_Hall architecturalStyle Georgian_architecture Alan_B._Miller_Hall location Virginia Alan_B._Miller_Hall owner College_of_William_&_Mary,The College of William and Mary is the owner of the Alan B. Miller Hall in Virginia which has the Georgian architectural style.
Id39,4,en,University,sibling,"Acharya_Institute_of_Technology city Bangalore Acharya_Institute_of_Technology country ""India"" Acharya_Institute_of_Technology established 2000 Acharya_Institute_of_Technology president ""B.M. Reddy""","The Acharya Institute of Technology, Bangalore, India was established in 2000 and has as its president B. M. Reddy."
Id76,4,en,Building,sibling,AC_Hotel_Bella_Sky_Copenhagen floorCount 23 AC_Hotel_Bella_Sky_Copenhagen numberOfRooms 814 AC_Hotel_Bella_Sky_Copenhagen owner Bella_Center AC_Hotel_Bella_Sky_Copenhagen tenant Marriott_International,"With 23 floors and 814 rooms, AC Hotel Bella Sky Copenhagen is owned by Bella Center and has for a tenant Marriott International."
Id227,1,en,Building,,"United_States capital Washington,_D.C.",Washington D.C. is the capital of the USA.
Id106,3,en,Building,mixed,Sri_Lanka capital Sri_Jayawardenepura_Kotte Adisham_Hall country Sri_Lanka Sri_Lanka language Tamil_language,Adisham Hall is located in Sri Lanka which has the capital city of Sri Jayawardenepura Kotte. The language spoken in Sri Lanka is Tamil.
Id49,7,en,University,sibling,"School of Business and Social Sciences at the Aarhus University academicStaffSize 737 School of Business and Social Sciences at the Aarhus University affiliation European_University_Association School of Business and Social Sciences at the Aarhus University city Aarhus School of Business and Social Sciences at the Aarhus University country Denmark School of Business and Social Sciences at the Aarhus University dean ""Thomas Pallesen"" School of Business and Social Sciences at the Aarhus University established 1928 School of Business and Social Sciences at the Aarhus University numberOfStudents 16000","The School of Business and Social Sciences at the Aarhus University in Aarhus, Denmark is affiliated with the European University Association. It was created in 1928 and its dean today is Thomas Pallesen. It has 16,000 students and 737 employees."
Id25,2,en,Monument,sibling,"Baku_Turkish_Martyrs'_Memorial designer ""Hüseyin Bütüner and Hilmi Güner"" Baku_Turkish_Martyrs'_Memorial nativeName ""Türk Şehitleri Anıtı""","The native name for the Baku Turkish Martyrs' Memorial, designed by Hüseyin Bütüner and Hilmi Güner is Türk Şehitleri Anıtı."
Id105,4,en,Building,mixed,"Akita_Museum_of_Art country Japan Japan ethnicGroup Vietnamese_people_in_Japan Akita,_Akita isPartOf Akita_Prefecture Akita_Museum_of_Art location Akita,_Akita","The Vietnamese are an ethnic group in Japan which is the location of the Akita Museum of Art in Akita, Akita Prefecture."
Id28,2,en,SportsTeam,chain,Rolando_Maran club F.C._Bari_1908 A.C._Chievo_Verona manager Rolando_Maran,"Associazione Calcio Chievo Verona is managed by Rolando Maran, who plays for F.C. Bari 1908."
Id119,4,en,Airport,mixed,Angola_International_Airport cityServed Luanda Luanda country Angola Ícolo_e_Bengo isPartOf Luanda_Province Angola_International_Airport location Ícolo_e_Bengo,"Angola International airport is located in Icolo e Bengo, serves Luanda which is located in Angola and is part of Luanda Province."
Id70,5,en,Building,mixed,Sri_Lanka capital Sri_Jayawardenepura_Kotte Adisham_Hall country Sri_Lanka Sri_Lanka currency Sri_Lankan_rupee Sri_Lanka language Tamil_language Adisham_Hall location Haputale,"Adisham Hall is in Haputale, Sri Lanka. The capital of Sri Lanka is Sri Jayawardenepura Kotte, the main language is Tamil and the currency is the Sri Lankan rupee."
Id36,1,en,Monument,,Turkey leader Ahmet_Davutoğlu,Ahmet Davutoglu is a leader of Turkey.
Id125,4,en,SportsTeam,mixed,Italy demonym Italians A.S._Gubbio_1910 ground Italy Italy language Italian_language Italy leader Pietro_Grasso,A S Gubbio 1910's home ground is in Italy which is led by Pietro Grasso. The language spoken is Italian and the people are known as Italians.
Id2,2,en,Food,sibling,Ajoblanco country Spain Ajoblanco ingredient Olive_oil,"Olive oil is an ingredient in Ajoblanco, a dish from Spain."
Id7,2,en,Building,sibling,"3Arena location ""East Link Bridge"" 3Arena owner Live_Nation_Entertainment",3Arena at East Link Bridge is owned by Live Nation Entertainment.
Id36,1,en,Monument,,Turkey leader Ahmet_Davutoğlu,Leader of Turkey is Ahmet Davutoglu.
Id31,2,en,Building,sibling,"20_Fenchurch_Street completionDate ""April 2014"" 20_Fenchurch_Street floorCount 34","20 Fenchurch Street was completed in April 2014, and has 34 floors."
Id97,2,en,SportsTeam,chain,Luciano_Spalletti club Virtus_Entella A.S._Roma manager Luciano_Spalletti,"Luciano Spalletti, who was at the club Virtus Entella, manages A.S. Roma."
Id19,1,en,University,,"Acharya_Institute_of_Technology academicStaffSize ""~500""",Approximately 500 employees make up the academic staff at Acharya Institute of Technology.
Id33,1,en,Astronaut,,Buzz_Aldrin awards 20,Buzz Aldrin received 20 awards.
Id19,3,en,SportsTeam,sibling,A.C._Cesena ground Italy A.C._Cesena league Serie_B A.C._Cesena numberOfMembers 23900,"A.C. Cesena's ground is located in Italy, they have 23900 members and play in the Serie B league."
Id109,2,en,SportsTeam,sibling,AEK_Athens_F.C. ground Olympic_Stadium_(Athens) AEK_Athens_F.C. numberOfMembers 69618,The Olympic Stadium (Athens) is the home ground of AEK Athens FC which has 69618 members.
Id79,3,en,SportsTeam,sibling,"A.S._Gubbio_1910 fullName ""Associazione Sportiva Gubbio 1910 Srl"" A.S._Gubbio_1910 numberOfMembers 5300 A.S._Gubbio_1910 season 2014–15_Lega_Pro","A.s Gubbio 1910 (Associazione Sportiva Gubbio 1910 Srl.), with 5300 members, participated in the 2014-15 Lega Pro season."
Id51,3,en,SportsTeam,mixed,Greece capital Athens Greece leader Prokopis_Pavlopoulos A.E_Dimitra_Efxeinoupolis location Greece,The A.E Dimitra Efxeinoupolis club is located in Greece. The capital of the country is Athens and the leader is Prokopis Pavlopoulos.
Id90,2,en,SportsTeam,chain,Christian_Panucci club Genoa_C.F.C. A.S._Livorno_Calcio manager Christian_Panucci,A.S. Livorno Calcio is managed by Christian Panucci who played football for Genoa C.F.C.
Id37,2,en,Building,sibling,"250_Delaware_Avenue buildingStartDate ""January, 2014"" 250_Delaware_Avenue floorCount 12","The construction of 250 Delaware Avenue, which has 12 floors, began in January 2014."
Id283,1,en,Airport,,Turkmenistan_Airlines headquarter Turkmenistan,The headquarters of Turkmenistan Airlines are in Turkmenistan.
Id123,2,en,Food,sibling,"Baked_Alaska country ""France, United States or China"" Baked_Alaska ingredient Ice_cream","Baked Alaska, which has ice cream as an ingredient, is thought to have originated in the United States, France or China."
Id134,4,en,Airport,mixed,"Appleton_International_Airport cityServed Appleton,_Wisconsin Greenville,_Wisconsin isPartOf Ellington,_Wisconsin Greenville,_Wisconsin isPartOf Menasha_(town),_Wisconsin Appleton_International_Airport location Greenville,_Wisconsin","Appleton International airport serves the city of Appleton in Greenville, Wisconsin. Both Ellington and Menasha (town) are parts of Greenville."
Id59,3,en,SportsTeam,sibling,A.E_Dimitra_Efxeinoupolis ground Efxeinoupoli A.E_Dimitra_Efxeinoupolis numberOfMembers 1500 A.E_Dimitra_Efxeinoupolis season 2014,A.E Dimitra Efxeinoupolis played in season 2014. They have 1500 members and their ground is located in the town of Efxeinoupoli.
Id39,2,en,Astronaut,sibling,"William_Anders almaMater ""AFIT, M.S. 1962"" William_Anders birthDate ""1933-10-17""","William Anders (born on 1933-10-17) graduated from AFIT, M.S. in 1962."
Id204,4,en,Airport,mixed,"Adirondack_Regional_Airport cityServed Lake_Placid,_New_York Adirondack_Regional_Airport cityServed Saranac_Lake,_New_York Saranac_Lake,_New_York isPartOf Harrietstown,_New_York Harrietstown,_New_York isPartOf New_York","Adirondack Regional Airport serves Lake Placid, New York, and also Saranac Lake which is part of Harrietstown, New York."
Id106,1,en,Food,,Bandeja_paisa ingredient Arepa,Arepa is one of the ingredients in Bandeja paisa.
Id19,1,en,Food,,Amatriciana_sauce ingredient Tomato,Tomato is an ingredient in Amatriciana sauce.
Id2,2,en,University,sibling,"1_Decembrie_1918_University country Romania 1_Decembrie_1918_University latinName ""Universitas Apulensis""",1 Decembrie 1918 University 's latin name is Universitas Apulensis and is located in Romania.
Id18,2,en,SportsTeam,chain,Massimo_Drago club A.S.D._Licata_1931 A.C._Cesena manager Massimo_Drago,Massimo Drago was at the club ASD Licata 1931 and has been manager of A C Cesena.
Id161,1,en,Airport,,"Appleton_International_Airport runwayName ""3/21""",The runway name of Appleton International Airport is 3/21.
Id40,1,en,Astronaut,,"Buzz_Aldrin timeInSpace ""52.0""(minutes)",Buzz Aldrin spent 52 minutes in space.
Id144,3,en,SportsTeam,sibling,Akron_Summit_Assault manager Denzil_Antonio Akron_Summit_Assault numberOfMembers 3000 Akron_Summit_Assault season 2011_PDL_season,Denzil Antonio is the manager of Akron Summit Assault which has 3000 members and plays in the 2011 PDL season.
Id25,1,en,Monument,,Dead_Man's_Plack location England,The Dead Man's Plack is located in England.
Id6,4,en,SportsTeam,mixed,Jens_Härtel club 1._FC_Lokomotive_Leipzig Jens_Härtel club SV_Germania_Schöneiche Jens_Härtel club FC_Sachsen_Leipzig 1._FC_Magdeburg manager Jens_Härtel,"The manager of FC Magdeburg is Jens Härtel; he played for FC Lokomotive Leipzig, for SV Germania Schoneiche, and has represented the club FC Sachsen Leipzig."
Id114,3,en,Airport,mixed,Ícolo_e_Bengo country Angola Angola_International_Airport location Ícolo_e_Bengo Angola_International_Airport runwayLength 3800.0,"Angola International Airport is located in Ícolo e Bengo, Angola and has a runway length of 3800.0."
Id38,4,en,Monument,mixed,"14th_New_Jersey_Volunteer_Infantry_Monument category Historic_districts_in_the_United_States 14th_New_Jersey_Volunteer_Infantry_Monument district Monocacy_National_Battlefield 14th_New_Jersey_Volunteer_Infantry_Monument established ""1907-07-11"" Monocacy_National_Battlefield location Frederick_County,_Maryland","The 14th New Jersey Volunteer Infantry Monument, which was established on July 11th, 1907, is in the Historic District of the Monocacy National Battlefield in Frederick County, Maryland."
